cust_id,product_type
1243050,current_account
32996,
829732,current_account;individual_plus_account
1309912,current_account
712845,current_account
608044,current_account
1216193,current_account
71996,payroll_account;direct_debit
214392,current_account
846259,current_account;individual_plus_account
19139,individual_account;individual_plus_account;longterm_deposit;eaccount;pension;credit_card;payroll;pensions;direct_debit
409073,current_account;taxes
196808,current_account;individual_account;individual_plus_account;direct_debit
1067507,current_account
606366,current_account
1246844,payroll_account;payroll;pensions;direct_debit
1160183,current_account;direct_debit
878144,current_account
1235832,
1308544,current_account
142106,current_account
346492,current_account
302607,current_account;individual_account
279695,current_account;individual_account
1126117,current_account;direct_debit
410313,payroll_account;individual_account;taxes;payroll;pensions;direct_debit
869269,current_account
182689,credit_card
1012063,current_account;eaccount;direct_debit
21663,current_account
1399235,current_account
269988,
631563,payroll_account;individual_account;individual_plus_account;eaccount;payroll;pensions;direct_debit
122533,current_account;securities
922147,
343737,current_account;individual_account
920187,current_account
405149,individual_account
952152,current_account
898749,current_account;longterm_deposit;eaccount
1309447,
1187671,
1324427,current_account
41804,current_account;individual_account
1183048,current_account
925750,current_account
1239251,current_account;eaccount;direct_debit
288591,payroll_account;individual_account;mortgage;taxes;credit_card;securities;payroll;pensions;direct_debit
1203076,
1248334,current_account
877479,current_account;longterm_deposit;funds;pension
126451,payroll_account;taxes;payroll;pensions;direct_debit
1019589,current_account
1295837,current_account;eaccount
241290,payroll_account;eaccount;direct_debit
1333529,
1189937,current_account
1050528,
831158,current_account;individual_plus_account;longterm_deposit
357157,
1390409,current_account
319279,current_account;individual_account;eaccount;taxes;payroll;pensions;direct_debit
1069363,current_account
1278907,current_account
1225514,current_account
392070,payroll_account;eaccount;funds;direct_debit
1447203,current_account
616732,individual_account
1340491,
1219693,
1106230,current_account
800580,
206210,eaccount;taxes;payroll;pensions;direct_debit
1379612,payroll_account;eaccount;payroll;pensions;direct_debit
1067693,current_account
1393109,current_account
272231,
1035518,current_account
346651,current_account;individual_account
1218122,current_account
92259,payroll_account;mortgage;payroll;pensions;direct_debit
60646,current_account;funds;securities
429015,payroll_account;credit_card;payroll;pensions
535215,junior_account
484454,current_account
241518,payroll_account;credit_card;securities;payroll;pensions;direct_debit
995803,current_account
120229,payroll_account;direct_debit
1166191,current_account
989944,current_account;taxes;direct_debit
1046990,current_account
663456,pension
390350,payroll_account;individual_account;taxes;direct_debit
164430,current_account;individual_account
1405860,current_account
119978,payroll_account;eaccount;payroll;pensions;direct_debit
621621,
1135231,current_account;longterm_deposit
1023458,
1209371,current_account
673838,current_account
237357,individual_account
1054234,
1324089,current_account
1023446,current_account
260483,payroll_account;individual_account;direct_debit
1089353,junior_account
1211651,current_account
962823,current_account
1339232,
1320132,
242843,current_account;individual_account
1010168,current_account
829467,individual_plus_account
1196350,current_account
1335350,current_account
103755,current_account;individual_account
113389,current_account
363899,current_account
684149,current_account
143696,payroll_account;payroll;pensions
580550,payroll_account;mortgage;payroll;pensions;direct_debit
658953,current_account;credit_card
808027,current_account;individual_plus_account
528139,current_account
952222,
925322,current_account
77601,current_account;credit_card;direct_debit
1093259,current_account
106433,current_account
1260674,current_account;eaccount
1367572,current_account
204561,individual_account
1002014,current_account;eaccount;payroll;pensions
1113717,current_account
1059945,current_account
446142,individual_plus_account
1245427,current_account
606063,
599217,current_account
956116,current_account;eaccount
690797,current_account
597834,current_account
912540,premium_individual_account
457541,
760734,current_account
988231,current_account
177470,current_account;eaccount;securities
1322708,current_account
284645,current_account;individual_account;securities
1312121,current_account
773681,current_account
461459,
1032245,current_account
999863,current_account
149964,individual_account
439637,
409826,current_account
796907,current_account
1103797,current_account
647701,current_account;eaccount
1288110,current_account
264976,payroll_account;payroll;pensions;direct_debit
422950,current_account;individual_account;individual_plus_account;eaccount;taxes;securities;direct_debit
361570,current_account;individual_account
127052,payroll_account;individual_plus_account;payroll;pensions;direct_debit
1365491,
1357200,payroll_account
96425,current_account
1304992,current_account
937717,current_account
506026,current_account;individual_account;taxes;direct_debit
245302,
638374,
64786,
769154,
1178567,payroll_account;taxes;direct_debit
362936,current_account
1070637,current_account
619655,individual_account
78548,current_account
1340348,
343883,individual_account
501319,
173584,
336524,current_account
1337270,current_account
360966,
1198749,payroll_account;payroll;pensions;direct_debit
734624,current_account;individual_account
1329652,current_account
624932,current_account;individual_account;taxes
438422,current_account;credit_card
569450,current_account
948778,current_account
822447,
1340332,current_account
1371720,current_account
1096700,current_account
1201709,
1134868,payroll_account;payroll;pensions
254999,individual_account
377445,
571341,current_account
369278,current_account;individual_account
610369,current_account;pension;taxes;securities
872824,
1375651,current_account;direct_debit
1146750,current_account
874966,
553438,current_account;individual_account
859911,current_account;eaccount
980857,current_account
1172213,current_account
1000652,current_account
1181248,current_account;direct_debit
518271,payroll_account;eaccount;taxes;credit_card;payroll;pensions;direct_debit
258197,
50197,current_account
1022127,current_account
1401998,current_account
623668,
34621,
350882,current_account;individual_account;funds;pension;securities
1226441,current_account
611303,current_account
80058,current_account;individual_account;longterm_deposit;securities
1045419,current_account
835091,current_account;individual_plus_account
257041,current_account;eaccount;credit_card
1282882,current_account
371260,current_account;individual_account
974395,current_account
994720,current_account
477495,eaccount
1278238,current_account
981152,current_account
495988,current_account
1103965,current_account
1295447,payroll_account
884851,
309749,current_account;individual_account
501252,payroll_account;individual_account;taxes;credit_card;direct_debit
297638,
76056,current_account;taxes
473434,
806214,individual_plus_account
1323272,current_account
644001,current_account
166933,current_account
1430166,current_account
840443,current_account;individual_plus_account
1187058,current_account;funds
1247665,current_account
749186,current_account
1197063,current_account
1204692,current_account
1336683,
778052,
1311300,current_account
577053,current_account;individual_plus_account
976711,current_account
1155579,
1443159,current_account;longterm_deposit
1185359,current_account
654168,current_account
320230,current_account;individual_account
1324885,current_account
443701,current_account;individual_account;credit_card;securities
815244,individual_plus_account
761822,current_account
200670,current_account
1289387,
1292173,current_account
461483,current_account;longterm_deposit;eaccount
417100,individual_account
545261,longterm_deposit;eaccount
158629,
1274991,current_account
1179661,current_account
1305697,current_account
105803,current_account;individual_account
1140554,payroll_account;eaccount;direct_debit
696771,current_account
646852,current_account
978521,current_account
344438,current_account;individual_account
310898,payroll_account;individual_account;individual_plus_account;longterm_deposit;eaccount;payroll;pensions;direct_debit
916222,current_account
954613,current_account
1453951,current_account
1274209,current_account
1114525,current_account
1090199,current_account
767786,current_account
70138,current_account
491342,current_account;eaccount
1388745,current_account
308094,
1398889,payroll_account;payroll;pensions
493146,eaccount
1269791,current_account;eaccount
1037170,current_account
613223,current_account
1214460,current_account
23105,current_account;individual_account;individual_plus_account;securities
691049,current_account
954599,current_account
1275730,current_account
995185,current_account
187784,current_account;longterm_deposit;eaccount
1049843,current_account
23240,
87487,current_account;securities
665134,current_account
654166,longterm_deposit
1012301,current_account;eaccount;direct_debit
859433,taxes
1368551,
31211,current_account
1248674,current_account;direct_debit
1093991,current_account
1388673,current_account
1279724,current_account
310086,current_account;individual_account
1074001,current_account
929666,current_account
435623,current_account;individual_account
732011,current_account
604252,current_account;individual_account
1050872,current_account
137757,payroll_account;longterm_deposit;eaccount;pensions
1292520,current_account
493778,current_account;individual_account
492829,
85818,
1015391,current_account
356438,current_account;individual_account;direct_debit
995479,payroll_account;payroll;pensions;direct_debit
591752,current_account;securities
492568,individual_account
182068,individual_account
404773,
680494,current_account;longterm_deposit
1325504,current_account
728731,
230240,individual_account
1370883,eaccount
1249659,current_account;direct_debit
1211208,current_account
1093296,current_account
66304,
631662,
412222,current_account;individual_account;credit_card
105154,payroll_account;individual_account;securities;payroll;pensions;direct_debit
585826,current_account
1199497,current_account
240756,current_account;individual_account;funds
1389617,payroll_account;payroll;pensions;direct_debit
157524,current_account
942701,current_account
1378095,current_account;eaccount
320422,
1400550,
274074,individual_account
1326880,current_account
215716,credit_card
434928,current_account;funds;taxes;credit_card
518877,current_account
252640,current_account;individual_account;securities
683526,
1081428,current_account
705808,current_account;individual_account;eaccount;securities
139247,current_account;individual_account
1403526,
820405,current_account;individual_plus_account
591964,
572182,
616074,junior_account
954455,current_account
486457,
95963,current_account;mortgage;direct_debit
465667,current_account;payroll_account;individual_plus_account;payroll;pensions;direct_debit
491649,
858920,current_account;individual_plus_account;eaccount;taxes;credit_card;direct_debit
464446,payroll_account;individual_account;individual_plus_account;taxes;credit_card;payroll;pensions
201173,current_account;individual_account;eaccount
293864,current_account;individual_account;funds
1303731,eaccount
1346668,
124198,payroll_account;longterm_deposit;eaccount;taxes;credit_card;securities;payroll;pensions;direct_debit
216324,
1355108,current_account;direct_debit
661913,
637255,taxes
1160095,current_account
835264,individual_plus_account
1220566,payroll_account
883514,current_account;direct_debit
1105089,current_account
1153666,current_account
1445006,current_account;eaccount
341836,
586275,current_account;individual_account;longterm_deposit
853994,current_account;individual_plus_account
915315,
1293664,current_account
631851,payroll_account
1274903,current_account
606347,current_account
1072268,current_account
1148689,current_account
824565,current_account;individual_plus_account
1344491,
1102529,current_account
1190929,current_account
480824,current_account;payroll_account;longterm_deposit;eaccount;credit_card;payroll;pensions
212969,current_account;direct_debit
1174223,current_account
570365,current_account;taxes
496991,current_account;payroll_account;eaccount;taxes;payroll;pensions;direct_debit
1327683,current_account
126302,
1142015,current_account
600550,
1419277,current_account
547374,current_account;direct_debit
1261180,eaccount
127412,current_account
1420372,
776997,current_account
832366,individual_plus_account
252232,current_account;individual_account
861886,
860105,current_account
805997,payroll_account;eaccount;payroll;pensions
1435017,current_account
1172213,current_account
1071834,current_account;longterm_deposit;eaccount
868237,junior_account
1161460,current_account
1215659,
400131,current_account;individual_account
412453,
806933,current_account
1340574,payroll_account;taxes;credit_card
422246,individual_account
512032,payroll_account;taxes;pensions;direct_debit
1274322,
1445585,current_account
37335,current_account
977034,current_account
45480,current_account;taxes
1128406,current_account
131257,current_account
281662,
1244234,current_account;direct_debit
31066,payroll_account;individual_plus_account;taxes;payroll;pensions;direct_debit
252066,individual_account;taxes
51337,current_account
305233,
1205008,
546245,current_account
356702,current_account;individual_account;taxes;direct_debit
1074985,current_account
295292,
936127,
1249792,payroll_account;payroll;pensions
404724,
69604,
1422249,current_account
256367,
911782,current_account
1128454,
485354,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
146640,payroll_account;individual_account;eaccount;funds;payroll;pensions;direct_debit
1208602,payroll_account
107254,current_account;individual_account;longterm_deposit;funds
902062,current_account;eaccount;direct_debit
1427767,current_account
386530,current_account;individual_account;credit_card;home_account;direct_debit
1159927,current_account;direct_debit
1250223,current_account
239347,
579639,current_account
459343,current_account
1187945,current_account
1142767,current_account
1221684,current_account
802564,payroll_account;longterm_deposit;eaccount;taxes
1098907,
1110270,current_account
469012,current_account
866874,current_account;premium_individual_account;credit_card
1064549,current_account
1029122,current_account
1220312,
66166,current_account
636795,loan;taxes
1409665,current_account
955433,current_account
68753,
332115,current_account;individual_account
842592,current_account;individual_plus_account
456415,
437991,current_account
1346293,current_account;taxes
528792,current_account;individual_account
1072182,current_account
1099543,current_account
324439,current_account;individual_account
438248,payroll_account;eaccount;credit_card;direct_debit
427671,
298815,longterm_deposit
125259,current_account;payroll_account;individual_plus_account;payroll;pensions;direct_debit
225816,current_account
186705,current_account;direct_debit
1087369,current_account
1315131,current_account
753111,
215268,payroll_account;eaccount;taxes;credit_card;securities;direct_debit
204985,current_account
263780,current_account;individual_account
130757,
1147145,current_account
1118903,current_account
1381162,current_account
1087378,current_account
59855,current_account;securities
923246,
502495,current_account;taxes
798250,
838521,current_account
971750,payroll_account;credit_card;payroll;pensions;direct_debit
1074479,current_account
880064,individual_plus_account
172210,current_account
902021,
116959,current_account;individual_plus_account;taxes
358168,individual_plus_account
1212073,current_account;direct_debit
803846,current_account
664977,current_account
320214,current_account;individual_account
85946,home_account
588821,current_account;payroll_account;individual_plus_account;taxes;credit_card;payroll;pensions;direct_debit
52320,current_account;eaccount;mortgage
354527,individual_account
1333108,
1133141,
539437,junior_account
979176,current_account
635032,current_account;credit_card
569838,current_account
1096143,longterm_deposit
712234,current_account
275579,individual_account
1113300,current_account
850424,current_account;individual_plus_account;direct_debit
1318596,current_account
788630,current_account
883518,
697452,current_account
683397,
1000412,current_account
1024963,current_account
949149,
293484,eaccount
617926,payroll_account;eaccount;taxes;credit_card;direct_debit
561691,
950526,current_account
1052292,
1406452,
365628,individual_account
257321,current_account;individual_account
480330,current_account;eaccount;credit_card
800941,funds
1330848,current_account
488262,current_account;payroll_account;eaccount;mortgage;payroll;pensions;direct_debit
1095451,current_account
664886,current_account
1121805,payroll_account;pensions;direct_debit
264618,payroll_account
794527,current_account
87213,current_account;credit_card
1338400,current_account
1075153,current_account
1403481,
904650,
420256,loan
989916,current_account
757219,current_account;individual_plus_account
1208928,current_account
1394389,
964163,eaccount
350030,current_account;individual_account
435132,current_account;individual_account
212581,current_account;individual_plus_account;credit_card;direct_debit
1207822,current_account
266064,individual_account
468634,junior_account
309506,current_account;individual_account;individual_plus_account;pension;direct_debit
1448435,current_account
1363392,current_account
258534,current_account;individual_account
1153831,junior_account
348954,individual_account
384299,current_account;individual_plus_account;funds
353830,individual_account
654652,current_account;credit_card
1378792,current_account
67584,current_account;individual_account
143115,current_account;individual_account;longterm_deposit
1385446,
66075,current_account;funds
1234216,
311197,current_account;individual_account;funds;home_account
1406631,current_account
185248,current_account;individual_account;funds;taxes
1365835,current_account
1452642,current_account
1079455,current_account
1304897,current_account;longterm_deposit
1452301,payroll_account;payroll;pensions;direct_debit
438374,individual_account
289311,
910832,
1079803,payroll_account;eaccount;taxes;credit_card
1057831,current_account
1454604,current_account
1199468,current_account
994984,current_account
1267807,current_account;direct_debit
1279882,
177956,payroll_account;individual_plus_account;eaccount;taxes;credit_card;payroll;pensions;direct_debit
490239,current_account
785173,
1061417,current_account
1236377,current_account
1405354,current_account;direct_debit
963007,current_account
185758,current_account;individual_account
457501,current_account;individual_account;taxes;direct_debit
867632,
945149,current_account
572256,current_account
1419729,current_account
1147008,current_account
785249,
1393631,current_account
317311,
621988,current_account
742068,
796411,current_account
1282757,current_account;securities
1387877,current_account;direct_debit
494139,current_account;taxes;direct_debit
1062582,current_account
949587,current_account
982610,taxes
261097,current_account
961686,current_account
1089985,
350910,
609920,
1062112,payroll_account;direct_debit
314519,current_account;individual_account
473323,payroll_account;individual_plus_account;taxes;credit_card;securities;direct_debit
997617,current_account;eaccount;direct_debit
980469,
280014,current_account;individual_account;funds
1175363,current_account
575528,current_account
519077,payroll_account;individual_plus_account;taxes;credit_card;payroll;pensions;direct_debit
154352,current_account;individual_account
1062227,current_account
108386,payroll_account;longterm_deposit;eaccount;credit_card;payroll;pensions;direct_debit
59621,
1144026,current_account
1413922,current_account
1183196,current_account
285848,individual_account
125892,current_account;individual_account
386363,current_account;individual_account
28511,current_account;direct_debit
182381,current_account;individual_account;longterm_deposit
598484,current_account;longterm_deposit
386275,payroll_account;individual_account;taxes;credit_card;direct_debit
195093,individual_account
1248698,payroll_account;eaccount;funds;taxes;payroll;pensions;direct_debit
208644,
1000791,current_account;eaccount
1106359,current_account
611611,current_account;individual_account;longterm_deposit
39985,current_account
238371,current_account;individual_account;longterm_deposit
749223,current_account
81827,current_account;individual_account
983907,current_account
1138465,payroll_account;direct_debit
1419966,current_account
1357837,payroll_account
668768,current_account
390004,current_account
919871,current_account
368197,
1041648,current_account
21946,current_account
728213,taxes
431208,individual_account
1246161,
916154,
96219,current_account;individual_account
1138236,current_account;direct_debit
847938,current_account
1331459,current_account
692740,current_account
1150954,current_account
736776,current_account
237673,current_account;individual_account
1017319,
1112402,current_account
1445114,current_account;eaccount
1318601,current_account
1153102,current_account
312822,payroll_account;individual_account;individual_plus_account;taxes;credit_card;payroll;pensions;direct_debit
718922,
293001,individual_account
1389092,current_account;direct_debit
948649,current_account
204288,
1146575,junior_account
1437606,current_account
1325826,current_account
1077298,current_account
1155336,current_account
927459,current_account
856248,current_account;individual_plus_account
1443093,current_account;direct_debit
1017423,
356646,current_account;individual_account
1420621,current_account
709221,current_account
620349,current_account;eaccount
1017165,
399790,current_account;individual_account;individual_plus_account
54825,
665417,
1357476,current_account
1253129,payroll_account;payroll;pensions;direct_debit
1309043,current_account
929846,current_account
174998,
340738,current_account;individual_account
207027,payroll_account;individual_account;payroll;pensions;direct_debit
769232,current_account
1035379,current_account;direct_debit
1290810,current_account
478710,current_account
1241914,current_account;taxes;direct_debit
57359,payroll_account;individual_plus_account;mortgage;taxes;payroll;pensions;direct_debit
1370590,current_account
997680,current_account
745435,payroll_account;eaccount;taxes;direct_debit
1409488,current_account
1165591,current_account
1186382,
934846,current_account
273136,current_account;taxes
1392480,
522814,payroll_account;individual_account;individual_plus_account;funds;taxes;direct_debit
101776,
1016627,current_account
833660,current_account
888738,
980915,current_account
1087637,current_account
1114134,eaccount
977218,current_account
203112,current_account
94225,individual_account;longterm_deposit
1449971,current_account
109086,current_account;longterm_deposit;credit_card
15994,current_account;payroll_account;individual_plus_account;mortgage;pension;loan;credit_card;securities;payroll;pensions;direct_debit
1395099,payroll_account;direct_debit
917895,current_account
1240494,current_account
1397269,current_account
1013973,
242651,
1343062,
437229,
558638,current_account;direct_debit
61723,current_account
490581,current_account;direct_debit
1072832,current_account
199249,current_account;eaccount;securities
920330,current_account;direct_debit
203704,payroll_account;individual_account;mortgage;payroll;pensions;direct_debit
272761,current_account;individual_account
1048198,current_account
1361516,current_account
471858,current_account;individual_account
1217957,current_account
531896,current_account;eaccount;direct_debit
44351,payroll_account;individual_plus_account;eaccount;taxes;credit_card;direct_debit
1145780,current_account
557000,current_account;direct_debit
460211,current_account;individual_account;individual_plus_account
989587,current_account
1081458,current_account
1112691,
91374,current_account;taxes
666079,current_account;individual_account
1325515,current_account
1390447,current_account
887314,current_account;direct_debit
1343375,
932948,current_account
290752,current_account;longterm_deposit;eaccount
73183,taxes
62872,payroll_account;individual_account;taxes;home_account;payroll;pensions;direct_debit
583519,individual_account;credit_card
1066973,current_account
961513,current_account
1354129,current_account
42123,
1184033,current_account
996301,current_account
400003,individual_account
84429,current_account
104682,payroll_account;individual_account;eaccount;credit_card;direct_debit
1078064,current_account
553009,current_account
649665,current_account
60334,current_account;individual_account;eaccount
1147308,current_account
1300996,current_account
1262097,
279041,individual_account;eaccount;direct_debit
1077334,current_account;longterm_deposit;eaccount;direct_debit
1316863,current_account
1201515,
1223311,
1059645,current_account
938768,current_account
1205402,
1165028,
393942,current_account
183244,current_account;individual_account
1125593,current_account;direct_debit
856932,current_account
1004643,current_account;securities;direct_debit
897534,current_account;premium_individual_account
626580,current_account;longterm_deposit;taxes
938333,
822043,current_account
1378097,current_account
1193837,
1064984,payroll_account
526073,current_account;direct_debit
1374297,
156936,payroll_account;longterm_deposit;eaccount;funds;credit_card;payroll;pensions;direct_debit
125080,
579585,
945920,current_account
498433,payroll_account
380102,current_account;individual_account;longterm_deposit
29557,payroll_account;individual_account;individual_plus_account;longterm_deposit;funds;pension;credit_card;payroll;pensions;direct_debit
446184,individual_account
578575,current_account
1246051,
1004056,current_account;eaccount;direct_debit
1082381,current_account
1417417,
998282,current_account
264147,individual_account;taxes
537555,individual_account
1452359,current_account
1215607,current_account
186696,current_account;individual_account;longterm_deposit
1170708,current_account
836356,current_account;individual_plus_account;direct_debit
753148,
191054,current_account
242508,individual_account
263861,individual_account
1268146,taxes;direct_debit
943321,current_account
1276943,current_account
614670,
807545,current_account
822767,
683773,current_account
1055319,current_account
1322306,current_account
713281,current_account;direct_debit
1156914,current_account
1063194,current_account
491970,individual_account
315405,individual_account
353355,current_account;individual_account
1345462,credit_card
1170847,
1366373,current_account
332831,current_account
409474,eaccount
1342393,current_account
977398,
1208765,current_account
929753,current_account
66785,payroll_account;eaccount;pension;taxes;credit_card;securities;payroll;pensions;direct_debit
611326,loan
178608,
371422,individual_account
398127,payroll_account;individual_account;payroll;pensions;direct_debit
1098274,
706022,current_account
1299281,current_account
1120286,current_account
705453,current_account
452560,current_account;individual_account
94120,individual_plus_account
1150612,current_account;direct_debit
988238,current_account
1049211,current_account
476886,
78947,current_account;eaccount;direct_debit
1202431,current_account
606289,current_account
820237,individual_plus_account
1339779,current_account
1453793,
251294,current_account;individual_account
1193336,current_account
372424,current_account;individual_account
666443,current_account;individual_account
760879,direct_debit
1247853,current_account;longterm_deposit
1094032,current_account
1331136,current_account;direct_debit
783701,payroll_account;payroll;pensions;direct_debit
251271,individual_plus_account;longterm_deposit
924308,current_account
591038,current_account
417684,current_account;individual_account;direct_debit
370240,current_account;individual_account
358897,payroll_account;credit_card;payroll;pensions;direct_debit
939359,current_account
658608,current_account;eaccount;direct_debit
1157157,current_account
1257688,payroll_account;taxes;payroll;pensions;direct_debit
247315,
1409874,current_account
232810,individual_account
1286519,current_account
1335797,
655562,
996569,payroll_account;direct_debit
896136,
1332734,payroll_account;direct_debit
431741,home_account
1203061,current_account
653902,current_account
782790,current_account
1195992,current_account
1041875,current_account
937340,current_account
1366702,
407157,
1159322,current_account
1172463,current_account
1008630,
960377,payroll_account;payroll;pensions
683541,current_account
950006,current_account
1234157,current_account
1447537,current_account
1305827,current_account
324828,
109080,current_account
1177857,current_account
895010,current_account;premium_individual_account
1229173,
529559,current_account;individual_account
289415,
182242,current_account
1168838,current_account;direct_debit
1279099,current_account
1411735,current_account
1209011,current_account
442996,taxes
1113166,current_account
1196550,current_account
74416,current_account
933977,current_account
1281842,current_account;eaccount
340070,credit_card
396677,current_account;individual_account;taxes
959236,current_account
645534,
345399,individual_account
70370,
636655,current_account
1103048,current_account
1079797,current_account;direct_debit
1107469,current_account
1108277,
616841,
444581,current_account
734605,
503901,longterm_deposit
161344,current_account;individual_account;loan;direct_debit
830773,current_account;individual_plus_account;direct_debit
1199483,
1310991,current_account
1084913,payroll_account;eaccount;payroll;pensions
1210508,eaccount
818484,current_account;individual_plus_account
154865,current_account;individual_account
1012061,
124073,
963474,current_account
362923,individual_account
1065386,current_account
565432,junior_account
407312,current_account;direct_debit
44254,payroll_account;longterm_deposit;eaccount;funds;taxes;direct_debit
467711,current_account;individual_account
1207387,current_account
40511,payroll_account;credit_card;payroll;pensions;direct_debit
253825,credit_card
166044,current_account;individual_account
1084738,current_account
258640,individual_account
1176389,current_account
1048343,current_account
356002,individual_account
96254,current_account
1353969,current_account
372449,
1155930,current_account
97591,current_account;individual_plus_account;longterm_deposit;eaccount;funds;taxes;direct_debit
996348,current_account
192059,current_account
162985,
462130,current_account;individual_account
207888,current_account;individual_account;home_account
257843,longterm_deposit
818718,individual_plus_account
917562,current_account
1181690,current_account
1086603,current_account
1286634,payroll_account;payroll;pensions;direct_debit
1364473,current_account;direct_debit
521252,individual_account
377671,current_account
1112285,current_account
255296,payroll_account;individual_account;funds;taxes;pensions
600858,current_account
1242435,
1026654,current_account
996866,current_account
484214,
709252,current_account
270304,current_account;individual_account;individual_plus_account;funds;securities;payroll;pensions
721457,current_account
1325385,current_account;direct_debit
416887,funds
207859,individual_account
1151050,current_account
639078,current_account
698929,current_account;taxes
454846,individual_account
1087083,current_account
1184488,current_account
200925,current_account;individual_account
1076345,current_account
1107971,current_account;direct_debit
1223020,
265689,current_account;individual_account;individual_plus_account;taxes;home_account;direct_debit
104545,payroll_account;individual_account;taxes;direct_debit
1293918,current_account
1170740,current_account
1290464,current_account
169927,current_account;mortgage;direct_debit
972758,current_account
957501,current_account
399520,current_account
1205805,
720510,payroll_account;credit_card;payroll;pensions;direct_debit
1324795,current_account
227159,current_account
1317999,
978105,current_account
943737,
746917,
1279646,current_account
959467,
656621,current_account
492349,
1318283,current_account
1433234,current_account
1140916,payroll_account;payroll;pensions
955242,current_account
1347915,current_account;direct_debit
1084984,
579520,current_account
1350502,payroll_account;payroll;pensions;direct_debit
173289,current_account;individual_account
702465,current_account
1044374,current_account
784749,current_account
939244,current_account
1344148,
591860,junior_account
1169943,current_account
1092398,current_account
1323160,current_account
589722,current_account
834137,individual_plus_account
429941,individual_account
543575,
1290898,current_account
1421005,current_account
113172,current_account;longterm_deposit;eaccount;securities;direct_debit
878803,current_account;longterm_deposit
963977,current_account
909242,
1080933,
1280366,current_account
167553,
733556,current_account;eaccount
1231418,
166768,current_account
456033,current_account
647682,
259746,current_account;individual_account
724493,current_account
1229534,current_account
795736,current_account;longterm_deposit
435664,current_account
69691,securities
1156370,current_account
223045,individual_account
880253,current_account
901839,
85464,
236302,
1038803,current_account
363267,eaccount
1365935,
457487,
1453262,current_account
443486,current_account;individual_account;individual_plus_account
743005,current_account
1045215,current_account
1041437,current_account
134999,
1261825,eaccount
1174396,current_account
439017,eaccount;direct_debit
1425542,
418462,current_account;credit_card;direct_debit
955697,current_account
743196,current_account
552066,current_account;individual_account
165799,
911511,current_account;direct_debit
417532,taxes
902806,
67476,
1104044,
97772,payroll_account;individual_plus_account;longterm_deposit;eaccount;funds;mortgage;pension;taxes;credit_card;securities;direct_debit
176473,current_account;payroll_account;individual_account;individual_plus_account;direct_debit
788570,
1264175,
1405035,current_account;direct_debit
1092805,current_account
491272,individual_account
144486,current_account;direct_debit
47483,payroll_account
1128015,current_account
1038278,current_account
169686,taxes
1293974,current_account
188572,current_account;individual_plus_account;eaccount;direct_debit
1264074,eaccount
377359,current_account;individual_account
1117478,
61240,securities
993874,current_account
1362963,payroll_account
1055787,current_account
1001472,current_account;direct_debit
351660,current_account;individual_account
1112679,current_account
964326,
575564,current_account
372877,individual_account
662673,
1204311,current_account
114872,payroll_account;individual_account;payroll;pensions
576056,loan
204403,current_account;individual_account;direct_debit
1236961,current_account
995985,current_account
90138,current_account;individual_account
923755,current_account
1159154,current_account
209773,current_account;individual_account;securities
156619,current_account;taxes;securities
1198087,current_account
1071357,current_account
684335,
994263,current_account
516953,current_account
1184359,
731381,current_account
625102,current_account;longterm_deposit
1352515,current_account
888403,junior_account
759873,current_account;eaccount;funds;credit_card;securities;direct_debit
281340,current_account;individual_account
1121084,payroll_account;taxes;credit_card;payroll;pensions;direct_debit
930841,current_account
49926,
668713,current_account
1068685,current_account
531235,current_account;mortgage;taxes;direct_debit
156255,individual_account
1079677,current_account
496521,payroll_account;longterm_deposit;eaccount;mortgage;credit_card;payroll;pensions;direct_debit
996899,current_account
936624,current_account
1346822,current_account
439555,
1425319,current_account
333209,individual_account
1328541,
397410,current_account;individual_account
1224465,current_account
1008339,
408866,current_account
408440,
1350130,current_account
70443,
908235,current_account;longterm_deposit
1105775,current_account;eaccount
1115792,
521773,payroll_account;credit_card;payroll;pensions;direct_debit
278233,pension
42527,current_account;credit_card;direct_debit
919734,current_account
880950,current_account;individual_plus_account
1092716,current_account
1121089,current_account
454701,current_account;individual_account
1025179,current_account
1149490,current_account
1109900,current_account
1349317,current_account
273128,current_account;individual_account;funds
1282227,current_account
452573,current_account;individual_account;direct_debit
889659,premium_individual_account
429701,current_account;individual_account
172444,
1101546,current_account
401521,current_account;individual_account;home_account
921836,
409452,current_account;individual_account
212188,current_account;eaccount
482118,current_account
1127484,payroll_account;payroll;pensions;direct_debit
960194,payroll_account;direct_debit
960678,current_account
157847,
1197346,current_account
811074,current_account;individual_plus_account;longterm_deposit;eaccount
22081,payroll_account;eaccount;taxes;payroll;pensions;direct_debit
1263149,current_account
1421955,current_account
199415,payroll_account;longterm_deposit;eaccount;credit_card;direct_debit
1011345,
921135,current_account
242223,current_account;individual_account
777081,current_account
209816,current_account;individual_account;eaccount
934776,current_account
500949,current_account
842558,
53189,payroll_account;eaccount;securities;payroll;pensions;direct_debit
1353328,current_account
1352768,current_account
786065,current_account
1192764,current_account
376433,payroll_account;individual_account;direct_debit
1149305,current_account
1150249,current_account
75192,
1283384,current_account
48919,current_account;individual_account
1415141,current_account
957238,current_account
806588,
203344,funds
1004838,current_account;eaccount;credit_card
1186633,current_account
1371212,
1316419,current_account
449987,current_account;individual_account;longterm_deposit
1203984,current_account
418307,junior_account
