cust_id,products
825883,current_account;individual_plus_account
927023,
844945,individual_plus_account
511552,current_account;individual_account
407220,
1288162,current_account
983810,current_account
1140288,current_account
1040424,current_account
1196287,current_account
880767,current_account;individual_plus_account;direct_debit
1117491,
1325600,current_account
1346023,current_account
757255,
1220084,current_account
175235,payroll_account;individual_plus_account;eaccount;mortgage;taxes;credit_card;payroll;pensions;direct_debit
460621,payroll_account;pension;direct_debit
1223430,
182012,payroll_account;eaccount;taxes;credit_card;pensions;direct_debit
1343762,
1178576,current_account
1065908,current_account
380063,current_account;individual_account
1147383,current_account
133092,current_account
1073578,
881314,current_account;premium_individual_account
1267601,current_account
308879,
945086,current_account
1030259,current_account
1423647,current_account
584623,current_account
1373069,
730504,current_account
1088646,current_account
367012,current_account
1136418,
925121,current_account
932363,current_account
1074040,current_account
1193596,current_account
838623,current_account;direct_debit
685673,current_account
1225084,
1010236,current_account
432715,current_account;individual_account
1303779,current_account;direct_debit
47219,
131086,current_account
971061,current_account
263966,
1271515,current_account
101553,current_account
931811,current_account
1069086,current_account
227616,current_account;eaccount;direct_debit
247923,longterm_deposit;credit_card
877500,current_account;individual_plus_account
309732,current_account;individual_account;securities
513704,junior_account
1214119,current_account;direct_debit
91167,current_account
351964,junior_account
1256284,current_account
884663,
1337427,current_account
872296,
503520,
60503,current_account
252611,current_account;individual_account
1227199,
978401,current_account
1127062,current_account
152718,current_account
31746,current_account;individual_account
1286689,current_account
503536,individual_account
1167699,current_account
1287315,current_account
1220565,current_account;direct_debit
983677,payroll_account;direct_debit
180865,pension
1440658,current_account;direct_debit
410832,current_account;individual_account
375021,individual_account
158719,payroll_account;eaccount;credit_card;securities;direct_debit
1060348,current_account
1340274,current_account
519885,current_account;individual_account
886059,current_account;premium_individual_account
941559,current_account
1346529,
1099946,current_account
423740,current_account;individual_account
937989,current_account
406910,current_account;individual_account
711027,
98031,current_account
954544,current_account
280523,individual_account
997753,payroll_account;payroll;pensions;direct_debit
815823,individual_plus_account
1073982,current_account;direct_debit
1136080,current_account
1312213,current_account
1138797,current_account;direct_debit
901124,current_account;longterm_deposit
47204,
942737,current_account
1014589,
169116,
880852,
1142694,
1330456,payroll_account;credit_card;payroll;pensions;direct_debit
1127630,payroll_account;payroll;pensions;direct_debit
1264068,current_account
1259684,current_account;taxes
278407,
762353,current_account
1344843,current_account;direct_debit
1390599,current_account
745431,current_account;individual_account
1165000,current_account
485117,current_account
1232057,payroll_account;payroll;pensions;direct_debit
151889,payroll_account;individual_account;pension;taxes;credit_card;payroll;pensions
500153,current_account;individual_account
293789,current_account;individual_account
132762,current_account;individual_account
1363486,current_account
401673,current_account;individual_plus_account;direct_debit
479697,
1269175,current_account
1389328,current_account
429038,current_account;individual_plus_account
234044,current_account
158070,payroll_account;eaccount;payroll;pensions;direct_debit
318008,current_account;individual_account
1343933,current_account
990165,current_account
1275267,
1316148,current_account
1270554,current_account
1025038,eaccount
635485,current_account;individual_account
1196700,current_account
1139820,current_account
1281808,current_account
276954,current_account
254861,current_account;individual_account
1173190,current_account
1225251,payroll_account;payroll;pensions;direct_debit
1322685,current_account
368507,current_account;individual_account
500104,current_account;individual_account
40943,
1259284,current_account;direct_debit
120476,current_account;payroll_account;eaccount;taxes;direct_debit
1320953,current_account
909498,premium_individual_account
650366,current_account
465852,individual_account
1292865,current_account
1036750,current_account
612239,current_account
1201731,current_account
954856,
1078147,current_account
30271,payroll_account;individual_plus_account;eaccount;taxes;direct_debit
1383959,current_account;longterm_deposit
436257,current_account
760082,
604995,current_account
357696,current_account;eaccount
655780,
326349,current_account;individual_account;eaccount;taxes;direct_debit
1239986,current_account
1098213,current_account
287479,individual_account
500483,current_account;individual_plus_account;eaccount;credit_card
629080,current_account
1000680,
769497,longterm_deposit;eaccount;funds
734325,
1145098,current_account
836885,current_account
26575,current_account
1214182,current_account
941326,
799302,current_account;securities
133176,current_account;individual_account;individual_plus_account;funds;credit_card;payroll;pensions
1057269,current_account
1025830,current_account;direct_debit
320462,current_account;individual_account
1449189,
1447040,current_account
155817,payroll_account;eaccount;securities;payroll;pensions;direct_debit
1339767,current_account
391455,current_account;payroll_account;taxes;direct_debit
1288825,current_account
611121,current_account
953278,current_account;direct_debit
286241,current_account;eaccount
1271513,current_account
176719,current_account;payroll_account;individual_plus_account;payroll;pensions;direct_debit
1264284,current_account
1017776,current_account;longterm_deposit;eaccount
1190879,current_account
983317,payroll_account
1396182,current_account
1066706,current_account
72219,
681225,current_account;taxes
797098,payroll_account;individual_plus_account
1353940,
1348388,
1022064,current_account;eaccount;mortgage;payroll;pensions;direct_debit
1202418,current_account
1084377,current_account
682694,current_account;direct_debit
1349753,
1152213,current_account
1111094,current_account
447243,current_account
341905,taxes
963102,current_account
632609,
1217418,current_account
1204383,current_account
686438,current_account
152430,individual_account;eaccount;funds
522492,
253162,payroll_account;individual_account;credit_card;payroll;pensions;direct_debit
1185224,current_account
661840,current_account
160013,current_account
1329114,current_account
172205,current_account;individual_account;eaccount;securities
662261,payroll_account;payroll;pensions;direct_debit
196344,payroll_account;eaccount;credit_card;payroll;pensions
359700,payroll_account;eaccount;taxes;payroll;pensions
1295106,current_account
1252358,current_account;direct_debit
820473,
1003419,current_account
158525,
1259810,
501904,current_account;individual_account
1148350,current_account
323023,current_account;eaccount;securities
598595,current_account;taxes;direct_debit
1140905,current_account;direct_debit
1236039,current_account;credit_card;direct_debit
1224166,payroll_account;payroll;pensions
1011478,eaccount
376367,individual_account
928495,current_account
1122863,current_account;taxes
233406,
192147,current_account
354124,
121971,payroll_account;individual_plus_account;taxes;securities;payroll;pensions;direct_debit
696710,
131689,current_account
185446,
1099543,current_account
999775,
225853,current_account;payroll_account;longterm_deposit;eaccount;credit_card;payroll;pensions;direct_debit
100166,credit_card
317271,current_account;individual_account
379792,current_account;individual_account
892791,current_account;premium_individual_account
1349615,current_account
189778,current_account;individual_account;individual_plus_account;eaccount
345532,current_account;individual_account
1049691,current_account
924797,current_account
651240,
1261094,current_account;direct_debit
890517,current_account;premium_individual_account;taxes
804897,current_account;home_account
942600,current_account
527209,
17955,current_account;individual_account;home_account
1110380,current_account
1227619,current_account
666178,current_account;individual_account
570885,individual_plus_account
311966,current_account;individual_account
717698,
1230860,junior_account
918928,current_account
334454,eaccount
1271793,current_account
650415,current_account;longterm_deposit;eaccount;securities
961806,current_account
881746,payroll_account;longterm_deposit;eaccount;credit_card;securities;payroll;pensions;direct_debit
1059472,current_account
1197315,current_account
369093,current_account;individual_account
1115933,current_account
1401496,payroll_account;taxes;payroll;pensions;direct_debit
1104698,
496216,
1119890,current_account;direct_debit
501602,current_account;individual_plus_account;eaccount
1310066,current_account
574142,current_account;individual_account
1430092,current_account
644304,
1414604,current_account
355575,eaccount
1208682,current_account
167928,current_account;individual_account;funds;home_account
485129,current_account
1109359,current_account
1228409,current_account
670043,current_account
269430,current_account;individual_account
400191,current_account;individual_account
634420,
428252,current_account;eaccount;taxes;direct_debit
1384684,
419078,current_account;longterm_deposit;eaccount
899515,
881291,individual_plus_account
995003,current_account
626725,payroll_account;individual_account;funds;taxes;credit_card;payroll;pensions;direct_debit
1374903,current_account
1285117,current_account
1251670,current_account
417446,current_account
846345,premium_individual_account
963817,current_account;direct_debit
602171,current_account
560846,current_account;eaccount
1334725,current_account
916866,current_account
1134167,
1175473,current_account
1120707,current_account;direct_debit
993759,current_account
1115802,
1298636,
1013561,current_account
994619,current_account
972073,current_account
1316838,current_account
835918,current_account;individual_plus_account;direct_debit
783063,
186915,current_account
50361,pension
213299,current_account
190421,current_account;eaccount;direct_debit
1168864,current_account;direct_debit
674617,current_account
1221976,current_account
322769,current_account;individual_plus_account;direct_debit
1324521,current_account
67461,
1278483,current_account
661545,current_account;individual_account;direct_debit
1431317,current_account
230476,current_account;individual_account;pension;direct_debit
1289884,current_account
1059344,current_account
941565,current_account
337218,current_account;longterm_deposit;eaccount
156372,current_account;individual_account
465498,payroll_account;taxes;credit_card
588910,current_account
834579,current_account;individual_plus_account;longterm_deposit;funds
25028,current_account;individual_account
963979,
957251,current_account
1407035,current_account
1437852,
128133,payroll_account
680659,payroll_account
514364,
989584,current_account
600347,
417325,current_account
384117,current_account;individual_account
685725,current_account
461619,current_account;individual_account
18504,current_account;credit_card;direct_debit
1143307,current_account
1180458,current_account
370051,current_account;individual_account;taxes;securities
521273,
813727,individual_plus_account
1444257,current_account
1291080,current_account
488630,current_account;individual_account
1204058,current_account
412148,current_account
1270148,current_account;eaccount
290379,current_account;eaccount
996826,
1318778,current_account
930463,current_account
49165,current_account;individual_account
390902,
396615,taxes
990263,current_account
1067440,current_account
1443643,current_account
999558,payroll_account;longterm_deposit;eaccount
542350,current_account
612487,current_account
1297104,junior_account
307231,current_account;individual_account
1172357,current_account
253074,pension
1116866,payroll_account;direct_debit
221071,longterm_deposit
144503,current_account
836450,individual_plus_account
977805,current_account
1315488,current_account
1213971,payroll_account;funds;payroll;pensions
813167,
963936,current_account
730105,taxes
1207594,current_account
649879,current_account
1185326,current_account;direct_debit
1039262,current_account
845010,current_account;longterm_deposit;eaccount;credit_card
1043211,current_account
1172325,current_account
1052547,current_account
489950,
1218346,current_account
1343403,current_account
242031,current_account;individual_account
826427,current_account;individual_plus_account;eaccount
1345246,current_account
492664,current_account
583235,junior_account
1413422,current_account
790142,
363691,
431535,current_account;individual_account;securities
818597,
318406,current_account;individual_account
1384220,current_account
1305871,current_account
688834,current_account
1240131,current_account
619373,
287115,current_account;individual_account;securities
1424826,current_account
31334,
104466,current_account
1161118,
1348808,
518993,junior_account
1438133,
322591,
986909,
740359,current_account;individual_account
663324,junior_account
1371426,longterm_deposit;eaccount
324415,payroll_account;eaccount;direct_debit
1180138,current_account
1256627,current_account;direct_debit
285586,current_account;individual_account
700376,current_account;individual_plus_account;taxes
1395319,current_account
1250325,current_account
1314592,payroll_account
84087,
1425335,current_account
364868,individual_account
1324977,current_account
286471,individual_account
122272,current_account;individual_account;taxes
743372,current_account;payroll_account;payroll;pensions;direct_debit
1386839,current_account
922845,current_account
1141086,current_account
80014,current_account;eaccount
1324844,current_account
1025207,current_account
569757,current_account;individual_account
258843,current_account;individual_account
321034,
1140387,current_account
540678,current_account;individual_account;eaccount
1288787,
56702,current_account
630510,current_account
403819,current_account;individual_account
1035577,current_account
1057256,current_account
1452325,
1286491,current_account
1241130,current_account;direct_debit
1042981,current_account
651752,payroll_account;individual_plus_account;taxes;home_account;direct_debit
514837,
846612,current_account;individual_plus_account
356896,
885045,junior_account
1101888,current_account
555330,current_account;individual_plus_account;eaccount
1193693,current_account
1425272,current_account
1111421,
1205509,current_account
390506,individual_account
1078218,current_account
278271,
502122,payroll_account;individual_account;taxes;direct_debit
917380,direct_debit
1022616,
1212794,current_account
1193780,current_account
198752,
1105767,payroll_account;credit_card;payroll;pensions;direct_debit
1339869,
1228679,current_account
1063343,current_account
1433729,current_account
647300,current_account;individual_account
199786,current_account;eaccount;funds
1163373,current_account
172004,taxes
1029972,
55127,current_account;direct_debit
67551,current_account
1206765,current_account
220567,current_account;individual_account;individual_plus_account;longterm_deposit;home_account
1060295,
736854,
998962,direct_debit
411693,current_account;individual_account
1063026,current_account
1245125,current_account
478962,junior_account
989996,current_account;longterm_deposit;eaccount
323476,individual_account;eaccount
642350,
451983,current_account
266886,current_account;eaccount
1235044,payroll_account;payroll;pensions;direct_debit
1178960,current_account
1154941,current_account
1255411,current_account;longterm_deposit
974771,current_account
47375,payroll_account;individual_plus_account;taxes;payroll;pensions;direct_debit
34382,
528064,individual_account
1040354,current_account
1224363,payroll_account;payroll;pensions;direct_debit
467009,individual_account
412834,current_account;individual_account
63091,current_account;individual_account;longterm_deposit;funds;direct_debit
813795,individual_plus_account
207154,current_account;payroll_account;individual_account;individual_plus_account;eaccount;credit_card;payroll;pensions;direct_debit
1293691,current_account
1348289,current_account
508900,current_account
1214344,
1184240,current_account;direct_debit
581199,current_account;individual_account;longterm_deposit;eaccount;direct_debit
1113050,payroll_account;eaccount;taxes;credit_card;payroll;pensions;direct_debit
453585,payroll_account;individual_account;individual_plus_account;mortgage;credit_card;home_account;payroll;pensions;direct_debit
138816,current_account
155403,individual_account
1114074,current_account;eaccount
1202459,current_account
1044401,current_account
1453616,current_account;eaccount;credit_card
1237093,current_account
829232,individual_plus_account
1176141,eaccount;credit_card
140176,current_account
924538,current_account
386808,current_account;individual_account
1100292,current_account
1175013,current_account
424099,current_account;funds
1204780,
902710,current_account
247215,current_account
1036690,current_account
798895,individual_account
1322381,current_account
1045206,current_account
1320913,current_account
101135,current_account
1030088,current_account
1136616,current_account;longterm_deposit;eaccount;funds
1216180,current_account
909761,current_account
1354238,current_account
301965,current_account;individual_account
712793,current_account
223598,current_account;individual_account
1189824,current_account
510537,funds;pension;loan;credit_card;securities;direct_debit
539913,current_account;eaccount
972467,current_account
115121,current_account;individual_plus_account
1385625,payroll_account;payroll;pensions
985663,current_account
1137524,
1079575,current_account
1346931,
1180886,current_account
888293,
992386,current_account;payroll;pensions;direct_debit
821662,individual_plus_account
1362143,current_account;direct_debit
1359277,payroll_account;credit_card;payroll;pensions;direct_debit
368741,payroll_account;individual_account;payroll;pensions;direct_debit
293944,individual_account
98746,current_account;individual_account;direct_debit
909242,
1259112,payroll_account;payroll;pensions
337085,current_account;eaccount;direct_debit
1039799,current_account
1050759,current_account
1383799,current_account;premium_individual_account
395708,junior_account
999768,current_account
1029823,current_account
1328014,
437566,current_account;individual_account;longterm_deposit;taxes
1080476,current_account
1047758,current_account
211161,current_account
451581,current_account;individual_account
324918,current_account;individual_plus_account
231101,payroll_account;pension
441505,payroll_account;individual_account;direct_debit
1280678,current_account
1287025,
1202087,current_account
1109471,
595140,payroll_account;taxes;credit_card;payroll;pensions;direct_debit
463529,payroll_account;funds;pensions
1037824,current_account
991032,current_account
665833,current_account;individual_account
256527,
1285200,current_account
1031859,current_account
116652,
962438,current_account
622302,loan;taxes
324694,
1206580,current_account
1036814,current_account
133678,individual_account
838166,individual_plus_account
1097749,current_account
1116623,
428457,longterm_deposit
253986,individual_account
1166921,current_account
1333158,
1395447,payroll_account;shortterm_deposit;payroll;pensions
1165821,current_account
48517,current_account;longterm_deposit
976692,current_account
1066314,current_account
1431877,current_account
784804,current_account;premium_individual_account
28244,current_account;individual_account
833957,
1216472,current_account
1374435,current_account
1419183,current_account
97410,current_account;taxes
685976,current_account;individual_plus_account;longterm_deposit;eaccount;direct_debit
715707,current_account
904355,current_account;premium_individual_account;direct_debit
939285,current_account
1363506,
28895,current_account;eaccount
478414,current_account
89578,pension
931498,current_account
324319,current_account;individual_account
548436,pension
942778,current_account
1331280,
1152835,current_account
344404,current_account;individual_plus_account
1076934,current_account
1231761,current_account
1071038,taxes
28714,current_account
1061113,current_account
1142051,current_account;direct_debit
431927,
1139955,current_account;direct_debit
1079717,payroll_account;taxes;credit_card;payroll;pensions;direct_debit
1391390,payroll_account;payroll;pensions
1115397,
572330,current_account;individual_account;taxes;direct_debit
1415917,
565087,current_account;individual_account
990225,current_account
1229734,payroll_account
382223,current_account;individual_account
1154609,current_account
113670,current_account
394796,current_account
886362,
849448,individual_plus_account
640177,current_account;individual_account
1401665,current_account
229607,current_account;individual_account
127658,current_account;individual_account
530968,current_account
811979,
677149,junior_account
850218,
910819,
574729,current_account;eaccount;funds;direct_debit
24413,current_account;credit_card;securities
56196,payroll_account;eaccount;taxes;payroll;pensions;direct_debit
217160,current_account
115903,payroll_account;taxes;securities;payroll;pensions;direct_debit
591419,current_account
522799,current_account;eaccount
259371,
936017,current_account;premium_individual_account;longterm_deposit;direct_debit
352705,current_account;individual_account;direct_debit
839104,junior_account
1237339,credit_card
452256,current_account
358815,payroll_account;eaccount;funds;payroll;pensions;direct_debit
108476,payroll_account;longterm_deposit;eaccount;payroll;pensions;direct_debit
1359297,current_account
89432,payroll_account;eaccount;mortgage;credit_card;payroll;pensions;direct_debit
1310664,current_account
1414725,payroll_account;direct_debit
560829,current_account;direct_debit
94316,payroll_account;credit_card;payroll;pensions;direct_debit
1222051,current_account
1101823,current_account
673517,current_account;direct_debit
97726,current_account
375382,payroll_account;taxes;payroll;pensions;direct_debit
945759,payroll_account
909121,current_account
246737,payroll_account;eaccount;mortgage;taxes;payroll;pensions;direct_debit
1174384,current_account
798943,
793731,
607598,current_account;individual_account
146025,
1400965,current_account;direct_debit
518998,current_account;longterm_deposit
1408869,current_account
656820,current_account
37137,current_account
1325068,current_account
641767,current_account
1211092,current_account
1224432,payroll_account;direct_debit
1067390,current_account
408834,current_account;individual_account
118231,current_account;payroll_account;individual_plus_account;credit_card;securities;direct_debit
1118442,
163114,individual_account
1063000,current_account
263044,payroll_account;individual_account;individual_plus_account;eaccount;payroll;pensions;direct_debit
466472,current_account;individual_account
1093970,
973243,current_account
1214359,
930731,current_account
729583,current_account
1418574,current_account
1266484,current_account
1338647,current_account;taxes
1402401,payroll_account
1394491,current_account
178945,payroll_account;individual_account;individual_plus_account;credit_card;payroll;pensions;direct_debit
1145124,current_account
1026577,current_account
353217,current_account;eaccount;payroll;pensions
770386,
366771,individual_account
1022551,
111830,current_account;individual_account
1347529,current_account
942842,current_account
1127939,current_account;eaccount;direct_debit
359492,current_account;individual_account
454251,current_account;eaccount
182068,individual_account
1273041,current_account
124778,current_account;individual_account
472847,current_account;individual_account
1376326,payroll_account;payroll;pensions;direct_debit
665434,
153863,
1069243,current_account
1342929,current_account
254143,current_account;individual_account;credit_card
940363,
544065,current_account
19656,payroll_account;individual_plus_account;eaccount;taxes;credit_card;payroll;pensions;direct_debit
941935,current_account
1126889,current_account
1198827,current_account
353450,current_account;individual_account
1124804,current_account;eaccount;direct_debit
473343,payroll_account;payroll;pensions;direct_debit
621777,junior_account
800359,eaccount
1050209,current_account
1341401,current_account
150439,
1231602,
1349598,current_account
1052471,current_account
194751,current_account;individual_account;direct_debit
339040,
402749,eaccount
1020805,current_account
158990,
179386,payroll_account;eaccount;funds;taxes;credit_card;payroll;pensions;direct_debit
965750,current_account
37227,
1205219,current_account
326055,current_account;individual_account;medterm_deposit
1317934,current_account
103183,
136773,individual_plus_account
224294,
442270,individual_account
1087935,current_account
33447,current_account;individual_account
932061,current_account
904768,
831257,individual_plus_account
92878,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
1218199,current_account
207594,
1068030,current_account
803510,current_account
997824,current_account
1049499,current_account
702957,
985290,current_account
1372005,
963100,current_account
1353086,current_account
733606,current_account;direct_debit
417095,payroll_account;individual_account;eaccount
306892,current_account;individual_account;longterm_deposit;securities
419700,individual_account
1356985,current_account
1107193,current_account;longterm_deposit;credit_card;direct_debit
1385561,current_account;payroll;pensions
1409714,current_account
295564,current_account
1227873,payroll_account;taxes;payroll;pensions
283977,individual_account
931628,current_account
1057439,current_account
237711,current_account;individual_account
1328284,current_account
1340712,current_account
669257,payroll_account;longterm_deposit;payroll;pensions
84882,current_account
238566,current_account
1195025,current_account
292937,
635034,payroll_account;individual_account;eaccount;credit_card;payroll;pensions
1184713,current_account
35940,current_account
452043,payroll_account;eaccount;taxes;credit_card;direct_debit
1087101,current_account
491283,current_account
1000855,current_account
994222,
310447,current_account;individual_account
1253622,current_account
1114245,current_account
1323679,current_account
152399,current_account
908042,premium_individual_account
124005,current_account;individual_account;individual_plus_account;longterm_deposit;mortgage;securities;direct_debit
112515,current_account
897744,current_account
1057133,current_account
973129,current_account
1273017,current_account
242333,current_account
169867,
860032,current_account;individual_plus_account;direct_debit
628420,current_account;direct_debit
470041,
1255499,
1196383,current_account
931653,current_account
1159868,current_account
906299,guarantees;payroll_account;premium_individual_account;eaccount;credit_card;payroll;pensions;direct_debit
234922,
1027950,
103544,home_account
1398099,current_account
321214,payroll_account;individual_account;individual_plus_account;funds;payroll;pensions;direct_debit
614970,current_account
1227173,current_account
1223574,current_account
1124792,current_account;direct_debit
1195018,current_account
988548,current_account;eaccount;direct_debit
538413,current_account;eaccount
1255417,current_account
1005726,current_account;eaccount
235075,payroll_account;eaccount;taxes;payroll;pensions;direct_debit
1395418,junior_account
630428,individual_account
1074707,current_account
963547,current_account;direct_debit
1194692,current_account
697913,
1046108,current_account
352934,current_account;individual_account;individual_plus_account;taxes
81480,
1432983,
1012542,junior_account
813672,payroll_account;individual_plus_account;direct_debit
76839,payroll_account;individual_account;individual_plus_account;credit_card;direct_debit
246486,current_account;longterm_deposit
1222741,current_account
410344,current_account;individual_account
1087945,
1154106,current_account
1017473,current_account;eaccount;direct_debit
917523,current_account
610289,
1200227,current_account
264140,current_account;individual_account;longterm_deposit
369728,current_account
244072,current_account
276707,individual_account
918040,current_account
1099087,longterm_deposit
1048197,current_account
334223,current_account;individual_account
395803,junior_account
479474,current_account
1226169,current_account
52464,current_account;pension;home_account
450001,current_account;eaccount
1153822,current_account;direct_debit
1293518,current_account
872639,current_account;longterm_deposit;funds
1024453,current_account
939813,current_account
644667,junior_account
878239,current_account
861378,current_account;funds;taxes;credit_card;direct_debit
543586,
974952,current_account
1341646,
443604,payroll_account;eaccount;credit_card;payroll;pensions
524446,current_account;individual_account
1380044,payroll_account;taxes;payroll;pensions;direct_debit
1107563,current_account
995830,current_account
70233,current_account
438014,
137999,current_account
1317218,current_account
676264,
1275781,current_account
81340,payroll_account;eaccount;mortgage;pension;taxes;credit_card;securities;payroll;pensions;direct_debit
280794,current_account;longterm_deposit
1104943,current_account
338317,current_account
218718,payroll_account;individual_account;credit_card;securities;payroll;pensions;direct_debit
869949,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
1339030,current_account
1055126,current_account
1106071,current_account
49983,current_account;individual_plus_account;longterm_deposit;credit_card
1270444,current_account
1032427,
1451574,current_account
122336,
951221,current_account
713364,current_account
102293,
1393569,current_account;direct_debit
119556,taxes
1024437,current_account
136924,payroll_account;taxes;direct_debit
68385,individual_account
825856,current_account;individual_plus_account
925232,current_account
798221,
52744,current_account;individual_account;funds
1181253,current_account
1288595,current_account;direct_debit
1218672,
474471,current_account;individual_account;longterm_deposit
924755,current_account
75669,current_account;eaccount;securities
1142797,current_account
504510,payroll_account;individual_plus_account;eaccount;taxes;direct_debit
963480,current_account
162478,
656053,
1052330,
506426,individual_account
321632,payroll_account;eaccount;taxes;credit_card;payroll;pensions
230411,current_account;individual_account
1043399,current_account
1090457,current_account
63154,payroll_account;eaccount;mortgage;pension;taxes;credit_card;payroll;pensions;direct_debit
1340919,current_account
1329932,current_account
63549,current_account;funds
350293,current_account;individual_account
1153917,current_account
960616,current_account
837579,
1312131,
1026417,current_account
992843,current_account
990752,current_account
288209,current_account
764462,current_account;direct_debit
1333003,current_account
1393000,current_account;securities
1059508,current_account
1359747,current_account
1251700,current_account;eaccount
889579,premium_individual_account
713003,current_account;premium_individual_account;taxes;direct_debit
53983,current_account;individual_account;eaccount;taxes;direct_debit
763217,current_account
468236,
638592,current_account;individual_account;home_account
1100369,current_account
1119970,current_account
1180325,current_account;direct_debit
1060562,
1030883,current_account
1332681,
226942,current_account;individual_account;longterm_deposit
1171042,current_account
1056691,taxes
1108818,current_account
16339,current_account;payroll_account;individual_plus_account;pension;taxes;credit_card;payroll;pensions;direct_debit
227648,current_account;longterm_deposit;eaccount;credit_card
124607,current_account
1079259,current_account
332759,individual_account
1182298,current_account
917929,current_account
1440930,longterm_deposit
1061684,current_account;direct_debit
603779,
1196311,current_account
1142848,current_account
1008109,current_account;direct_debit
167679,individual_account
83131,
987113,current_account
1133830,current_account;eaccount
919646,current_account
1135276,current_account
466475,
481273,individual_account
793352,current_account;individual_plus_account
1150549,current_account
1291171,current_account
838753,individual_plus_account;funds
89820,payroll_account;individual_plus_account;payroll;pensions;direct_debit
1319107,current_account
1420323,current_account
1167041,
1398528,
538847,
74649,
230020,current_account
1004463,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
1016404,current_account;eaccount;direct_debit
1166334,current_account
1055568,direct_debit
1450361,current_account
1381346,payroll_account
1035580,current_account
1216132,direct_debit
1346837,current_account
290467,current_account;individual_account
1334588,payroll_account;payroll;pensions
1073758,
606709,current_account
1238643,current_account;funds
37408,current_account;eaccount;funds;pension;direct_debit
1198955,current_account
742823,current_account
1080835,current_account
237876,
1388379,
1121808,current_account;longterm_deposit
559283,current_account
290991,current_account
560340,
520506,eaccount
553856,current_account
1240148,
1248390,eaccount
278241,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
1239788,current_account
875906,individual_plus_account
505773,
1161882,current_account
122235,individual_account
398764,
999160,eaccount
1300780,current_account
951038,
992880,current_account
1346975,current_account
993400,pension
853610,eaccount;credit_card;direct_debit
868948,current_account;longterm_deposit
320686,current_account;individual_account;individual_plus_account;direct_debit
458687,
1384107,current_account
243837,
223507,payroll_account;individual_account;individual_plus_account;taxes;credit_card;payroll;pensions;direct_debit
563387,current_account;individual_account
865602,
878460,current_account;individual_account
484369,individual_account
1292562,current_account
1049004,current_account
371547,current_account;individual_account
882812,
107336,
324618,individual_account
820897,individual_plus_account
368085,current_account;individual_account
1226674,current_account
1092386,current_account
163005,individual_account
204975,current_account;individual_account;direct_debit
418355,current_account
207826,
1389310,current_account;eaccount
1024117,current_account
1314146,current_account
869333,payroll_account;eaccount;payroll;pensions
363991,
246825,current_account
1318759,current_account
1128570,payroll_account;pensions
954608,current_account
286734,current_account;individual_account;securities
1017520,eaccount
537118,payroll_account;payroll;pensions;direct_debit
1319801,current_account
1248477,
702492,current_account;individual_account;longterm_deposit
1342867,current_account
1311709,eaccount
1331585,current_account
1198952,current_account
1318797,eaccount
1022715,current_account
966558,current_account
1382483,current_account
355051,individual_account
1061129,current_account
1453850,current_account
1075228,current_account
1310752,current_account;direct_debit
606537,current_account;individual_account
180090,individual_account
493604,payroll_account;taxes;credit_card
1421167,current_account
73245,payroll_account;eaccount;credit_card;payroll;pensions;direct_debit
662529,current_account
646976,individual_account
411217,current_account;individual_account;direct_debit
1303005,current_account
328677,
1442575,current_account;eaccount
1194463,current_account
1175829,current_account
1315517,current_account
1238155,
630614,current_account;direct_debit
1206836,current_account
1173879,current_account
985840,current_account
730625,individual_plus_account
1033363,current_account
508716,
1356920,current_account
437233,individual_account
92745,current_account
1038158,current_account
1077100,current_account
146671,current_account;pension
191321,current_account;individual_account
1006566,current_account
76362,current_account;securities
1186998,current_account
1356885,current_account
1211662,current_account
1024565,current_account
1212423,current_account
943889,current_account
1166710,current_account
898023,
911345,current_account;premium_individual_account;credit_card
1111022,current_account
578283,
1181375,payroll_account
1115663,
942948,current_account
188707,payroll_account;eaccount;payroll;pensions
1043413,current_account
703490,current_account;longterm_deposit
286421,current_account;individual_account;longterm_deposit;funds
1453008,
1338621,payroll_account;payroll;pensions;direct_debit
714933,premium_individual_account
1010991,
275230,current_account;individual_account;funds
1222091,current_account
947968,current_account
539435,current_account;direct_debit
1195733,current_account
1254099,
513416,current_account;individual_plus_account
943021,
1065931,current_account
753085,
465242,payroll_account;payroll;pensions;direct_debit
1255477,
280956,current_account;individual_account
1269756,eaccount
410456,current_account
603479,current_account
931926,current_account
1269380,payroll_account
721447,current_account
423359,current_account
412955,current_account;direct_debit
1430569,current_account
1175833,payroll_account;direct_debit
169854,current_account;individual_account
1224105,current_account
1171354,junior_account
1076594,current_account
320953,current_account;individual_account;securities
449532,junior_account
947890,current_account
1025320,current_account
1233899,current_account;direct_debit
861174,individual_plus_account
842632,
932241,current_account
1056837,current_account
277890,current_account;individual_account;individual_plus_account;longterm_deposit;pension;direct_debit
752213,current_account;credit_card
1271846,current_account
1284215,current_account
123867,current_account;individual_account
409331,individual_account
1380135,
1027038,current_account
1233260,current_account;direct_debit
1250212,payroll_account;payroll;pensions
518977,individual_account;credit_card;direct_debit
385524,current_account
741648,payroll_account;taxes;payroll;pensions;direct_debit
744766,current_account
1013836,current_account
750905,
964678,current_account
580937,current_account
